Country,Region,Year,GDP_pp
Colombia,South America,1961-01-01,2443.57
Colombia,South America,1966-01-01,2657.98
Colombia,South America,1971-01-01,3095.9
Colombia,South America,1976-01-01,3706.3
Colombia,South America,1981-01-01,4424.36
Colombia,South America,1986-01-01,4719.37
Colombia,South America,1991-01-01,5321.6
Colombia,South America,1996-01-01,6022.65
Colombia,South America,2001-01-01,5738.0
Colombia,South America,2006-01-01,6648.24
Colombia,South America,2011-01-01,7817.96
Comoros,Sub-Saharan Africa,1901-01-01,949.16
Comoros,Sub-Saharan Africa,1906-01-01,959.19
Comoros,Sub-Saharan Africa,1911-01-01,969.32
Comoros,Sub-Saharan Africa,1916-01-01,979.55
Comoros,Sub-Saharan Africa,1921-01-01,989.9
Comoros,Sub-Saharan Africa,1926-01-01,1000.36
Comoros,Sub-Saharan Africa,1931-01-01,1010.92
Comoros,Sub-Saharan Africa,1936-01-01,1021.6
Comoros,Sub-Saharan Africa,1941-01-01,1032.39
Comoros,Sub-Saharan Africa,1946-01-01,1043.29
Comoros,Sub-Saharan Africa,1951-01-01,1090.85
Comoros,Sub-Saharan Africa,1956-01-01,1193.11
Comoros,Sub-Saharan Africa,1961-01-01,1320.49
Comoros,Sub-Saharan Africa,1966-01-01,1847.27
Comoros,Sub-Saharan Africa,1971-01-01,2167.2
Comoros,Sub-Saharan Africa,1976-01-01,1298.57
Comoros,Sub-Saharan Africa,1981-01-01,1247.48
Comoros,Sub-Saharan Africa,1986-01-01,1296.8
Comoros,Sub-Saharan Africa,1991-01-01,1183.07
Comoros,Sub-Saharan Africa,1996-01-01,1158.46
Comoros,Sub-Saharan Africa,2001-01-01,1083.42
Comoros,Sub-Saharan Africa,2006-01-01,1054.06
Comoros,Sub-Saharan Africa,2011-01-01,1023.9
"Congo, Rep.",Sub-Saharan Africa,1901-01-01,565.85
"Congo, Rep.",Sub-Saharan Africa,1906-01-01,579.24
"Congo, Rep.",Sub-Saharan Africa,1911-01-01,592.95
"Congo, Rep.",Sub-Saharan Africa,1916-01-01,661.24
"Congo, Rep.",Sub-Saharan Africa,1921-01-01,780.71
"Congo, Rep.",Sub-Saharan Africa,1926-01-01,921.76
"Congo, Rep.",Sub-Saharan Africa,1931-01-01,1088.3
"Congo, Rep.",Sub-Saharan Africa,1936-01-01,1284.93
"Congo, Rep.",Sub-Saharan Africa,1941-01-01,1517.08
"Congo, Rep.",Sub-Saharan Africa,1946-01-01,1791.18
"Congo, Rep.",Sub-Saharan Africa,1951-01-01,2086.26
"Congo, Rep.",Sub-Saharan Africa,1956-01-01,2277.93
"Congo, Rep.",Sub-Saharan Africa,1961-01-01,2441.68
"Congo, Rep.",Sub-Saharan Africa,1966-01-01,2606.33
"Congo, Rep.",Sub-Saharan Africa,1971-01-01,3049.9
"Congo, Rep.",Sub-Saharan Africa,1976-01-01,3654.71
"Congo, Rep.",Sub-Saharan Africa,1981-01-01,4653.12
"Congo, Rep.",Sub-Saharan Africa,1986-01-01,4302.47
"Congo, Rep.",Sub-Saharan Africa,1991-01-01,4036.64
"Congo, Rep.",Sub-Saharan Africa,1996-01-01,3596.92
"Congo, Rep.",Sub-Saharan Africa,2001-01-01,3397.84
"Congo, Rep.",Sub-Saharan Africa,2006-01-01,3738.39
"Congo, Rep.",Sub-Saharan Africa,2011-01-01,4069.65
Costa Rica,Central America and the Caribbean,1901-01-01,1636.72
Costa Rica,Central America and the Caribbean,1906-01-01,1729.47
Costa Rica,Central America and the Caribbean,1911-01-01,1827.48
Costa Rica,Central America and the Caribbean,1916-01-01,1931.04
Costa Rica,Central America and the Caribbean,1921-01-01,1930.71
Costa Rica,Central America and the Caribbean,1926-01-01,2239.72
Costa Rica,Central America and the Caribbean,1931-01-01,1956.83
Costa Rica,Central America and the Caribbean,1936-01-01,1988.51
Costa Rica,Central America and the Caribbean,1941-01-01,2414.62
Costa Rica,Central America and the Caribbean,1946-01-01,2186.31
Costa Rica,Central America and the Caribbean,1951-01-01,2425.02
Costa Rica,Central America and the Caribbean,1956-01-01,2859.88
Costa Rica,Central America and the Caribbean,1961-01-01,3383.62
Costa Rica,Central America and the Caribbean,1966-01-01,4049.72
Costa Rica,Central America and the Caribbean,1971-01-01,4833.79
Costa Rica,Central America and the Caribbean,1976-01-01,5600.27
Costa Rica,Central America and the Caribbean,1981-01-01,5817.93
Costa Rica,Central America and the Caribbean,1986-01-01,5525.6
Costa Rica,Central America and the Caribbean,1991-01-01,5885.81
Costa Rica,Central America and the Caribbean,1996-01-01,6444.68
Costa Rica,Central America and the Caribbean,2001-01-01,7627.11
Costa Rica,Central America and the Caribbean,2006-01-01,9231.72
Costa Rica,Central America and the Caribbean,2011-01-01,10427.31
Cote d'Ivoire,Sub-Saharan Africa,1901-01-01,802.21
Cote d'Ivoire,Sub-Saharan Africa,1906-01-01,821.19
Cote d'Ivoire,Sub-Saharan Africa,1911-01-01,840.63
Cote d'Ivoire,Sub-Saharan Africa,1916-01-01,880.79
Cote d'Ivoire,Sub-Saharan Africa,1921-01-01,937.31
Cote d'Ivoire,Sub-Saharan Africa,1926-01-01,997.45
Cote d'Ivoire,Sub-Saharan Africa,1931-01-01,1061.46
Cote d'Ivoire,Sub-Saharan Africa,1936-01-01,1129.57
Cote d'Ivoire,Sub-Saharan Africa,1941-01-01,1202.05
Cote d'Ivoire,Sub-Saharan Africa,1946-01-01,1279.18
Cote d'Ivoire,Sub-Saharan Africa,1951-01-01,1366.57
Cote d'Ivoire,Sub-Saharan Africa,1956-01-01,1478.01
Cote d'Ivoire,Sub-Saharan Africa,1961-01-01,1714.79
Cote d'Ivoire,Sub-Saharan Africa,1966-01-01,2120.46
Cote d'Ivoire,Sub-Saharan Africa,1971-01-01,2364.51
Cote d'Ivoire,Sub-Saharan Africa,1976-01-01,2501.3
Cote d'Ivoire,Sub-Saharan Africa,1981-01-01,2695.54
Cote d'Ivoire,Sub-Saharan Africa,1986-01-01,2267.42
Cote d'Ivoire,Sub-Saharan Africa,1991-01-01,1692.62
Cote d'Ivoire,Sub-Saharan Africa,1996-01-01,1724.0
Cote d'Ivoire,Sub-Saharan Africa,2001-01-01,1710.01
Cote d'Ivoire,Sub-Saharan Africa,2006-01-01,1540.28
Cote d'Ivoire,Sub-Saharan Africa,2011-01-01,1398.66
Croatia,Europe,1901-01-01,1973.59
Croatia,Europe,1906-01-01,2136.36
Croatia,Europe,1911-01-01,2276.22
Croatia,Europe,1916-01-01,2252.35
Croatia,Europe,1921-01-01,2242.77
Croatia,Europe,1926-01-01,2720.79
Croatia,Europe,1931-01-01,2715.2
Croatia,Europe,1936-01-01,2735.24
Croatia,Europe,1941-01-01,2987.16
Croatia,Europe,1946-01-01,2858.12
Croatia,Europe,1951-01-01,3426.71
Croatia,Europe,1956-01-01,3751.15
Croatia,Europe,1961-01-01,5430.38
Croatia,Europe,1966-01-01,6902.41
Croatia,Europe,1971-01-01,8939.27
Croatia,Europe,1976-01-01,10637.03
Croatia,Europe,1981-01-01,13210.57
Croatia,Europe,1986-01-01,14045.06
Croatia,Europe,1991-01-01,9653.91
Croatia,Europe,1996-01-01,9176.84
Croatia,Europe,2001-01-01,11070.38
Croatia,Europe,2006-01-01,13891.24
Croatia,Europe,2011-01-01,13658.89
Cuba,Central America and the Caribbean,1901-01-01,2966.27
Cuba,Central America and the Caribbean,1906-01-01,3149.41
Cuba,Central America and the Caribbean,1911-01-01,3343.85
Cuba,Central America and the Caribbean,1916-01-01,3550.3
Cuba,Central America and the Caribbean,1921-01-01,3769.49
Cuba,Central America and the Caribbean,1926-01-01,4002.21
Cuba,Central America and the Caribbean,1931-01-01,3142.29
Cuba,Central America and the Caribbean,1936-01-01,3982.61
Cuba,Central America and the Caribbean,1941-01-01,4047.45
Cuba,Central America and the Caribbean,1946-01-01,4793.61
Cuba,Central America and the Caribbean,1951-01-01,5507.89
Cuba,Central America and the Caribbean,1956-01-01,5429.24
Cuba,Central America and the Caribbean,1961-01-01,5190.1
Cuba,Central America and the Caribbean,1966-01-01,5193.19
Cuba,Central America and the Caribbean,1971-01-01,5155.9
Cuba,Central America and the Caribbean,1976-01-01,6173.86
